instnm,sub_pref,course,course_title,academic_year
Texas A&M University-College Station,MGMT,466,STRATEGIC MANAGEMENT,2024
Texas A&M University-College Station,MGMT,470,ENTREPRENEURIAL SMALL BUSINESS,2024
Texas A&M University-College Station,MGMT,475,LEADERSHIP DEVELOPMENT,2024
Texas A&M University-College Station,MKTG,438,STRATEGIC DIGITAL MKTG,2024
Texas A&M University-College Station,MKTG,440,SERVICES MARKETING,2024
Texas A&M University-College Station,MMET,301,MECH POWER TRANSMISSION,2024
Texas A&M University-College Station,MMET,303,FLUID MECH & POWER,2024
Texas A&M University-College Station,MMET,307,COMPUTER DESIGN GRAPHICS,2024
Texas A&M University-College Station,MMET,320,QUALITY ASSURANCE,2024
Texas A&M University-College Station,MMET,207,METALLIC MATERIALS,2024
Texas A&M University-College Station,MMET,275,MECHANICS FOR TECHNOLOGISTS,2024
Texas A&M University-College Station,MMET,281,MANUF & ASSEM PROC II,2024
Texas A&M University-College Station,MMET,361,PROD DESGN & SOLID MODEL,2024
Texas A&M University-College Station,MMET,376,STRENGTH OF MATERIALS,2024
Texas A&M University-College Station,MMET,380,COMPUTER-AIDED MFG,2024
Texas A&M University-College Station,MMET,383,MFG INFORMATION SYSTEMS,2024
Texas A&M University-College Station,MMET,370,THERMO FOR TECHNOLOGISTS,2024
Texas A&M University-College Station,MMET,363,MECHANICAL DESIGN APP I,2024
Texas A&M University-College Station,MMET,206,NONMETALLIC MATERIALS,2024
Texas A&M University-College Station,MLSC,121,INTRO TO THE US ARMY I,2024
Texas A&M University-College Station,MLSC,221,TACTICS & LDRSHP THRY I,2024
Texas A&M University-College Station,MKTG,442,INNOVATION & PROD MGMT,2024
Texas A&M University-College Station,MKTG,443,BUSN HLTHCARE,2024
Texas A&M University-College Station,MKTG,448,MARKETING STRATEGY,2024
Texas A&M University-College Station,MKTG,485,DIRECTED STUDIES,2024
Texas A&M University-College Station,MKTG,489,SPECIAL TOPICS IN,2024
Texas A&M University-College Station,MLSC,321,ADAPTIVE LDRSHIP I,2024
Texas A&M University-College Station,MMET,201,MANUFACTURING AND MATERIALS,2024
Texas A&M University-College Station,MMET,181,MANUF & ASSEM PROC I,2024
Texas A&M University-College Station,MEFB,497,SUPERVISED CLINICAL TEACHING,2024
Texas A&M University-College Station,MLSC,421,THE ARMY OFFICER I,2024
Texas A&M University-College Station,MLSC,485,DIRECTED STUDIES,2024
Texas A&M University-College Station,MMET,105,ENGINEERING GRAPHICS,2024
Texas A&M University-College Station,MEFB,460,MATH METHODS IN MIDG,2024
Texas A&M University-College Station,MEEN,401,INTRO TO MECH ENGR DESGN,2024
Texas A&M University-College Station,MEEN,402,INTERMEDIATE DESIGN,2024
Texas A&M University-College Station,MEEN,404,ENGINEERING LABORATORY,2024
Texas A&M University-College Station,MEEN,364,DYNAMIC SYST AND CONTROL,2024
Texas A&M University-College Station,MEEN,365,DYNAMIC SYST & CONTROL LAB,2024
Texas A&M University-College Station,MEEN,368,SOLID MECH IN MEC DESIGN,2024
Texas A&M University-College Station,MEEN,381,SEMINAR,2024
Texas A&M University-College Station,MEEN,421,THERMO FLUID ANLY & DESN,2024
Texas A&M University-College Station,MEEN,464,HEAT TRANSFER LAB,2024
Texas A&M University-College Station,MEEN,469,ALTERNATIVE ENERGY CONVERSION,2024
Texas A&M University-College Station,MEEN,471,ELEM OF COMP MATERIALS,2024
Texas A&M University-College Station,MEEN,472,GAS DYNAMICS,2024
Texas A&M University-College Station,MEEN,475,MATERIALS IN DESIGN,2024
Texas A&M University-College Station,MEEN,485,DIRECTED STUDIES,2024
Texas A&M University-College Station,MEEN,489,SPECIAL TOPICS IN,2024
Texas A&M University-College Station,MEEN,491,RESEARCH,2024
Texas A&M University-College Station,MEEN,423,MACHINE LEARNING MECH ENGRS,2024
Texas A&M University-College Station,MEEN,433,MECHATRONICS,2024
Texas A&M University-College Station,MEEN,434,DYN & MOD MECHTRO SYS,2024
Texas A&M University-College Station,MEEN,435,COMPRESSED AIR SYSTEMS,2024
Texas A&M University-College Station,MEEN,437,PRIN BLDG ENERGY ANALY,2024
Texas A&M University-College Station,MEEN,439,SOLAR ENERGY ENGINEERING,2024
Texas A&M University-College Station,MEEN,440,BIO INSPIRED ENGR DESIGN,2024
Texas A&M University-College Station,MEEN,441,DESN MECH COMP & SYSTM,2024
Texas A&M University-College Station,MEEN,408,MECH ROBOTIC MANIPULATORS,2024
Texas A&M University-College Station,MEEN,442,COMPUTER AIDED ENGR,2024
Texas A&M University-College Station,MEEN,445,MECHANICS OF COMPLIANT MATLS,2024
Texas A&M University-College Station,MEEN,461,HEAT TRANSFER,2024
Texas A&M University-College Station,MEEN,444,FIN ELMT ANL MECH ENGR,2024
Texas A&M University-College Station,MEEN,221,STATICS & PARTICLE DYNAM,2024
Texas A&M University-College Station,MEEN,223,PRINCIPLES OF MATLS & MFG,2024
Texas A&M University-College Station,MEEN,225,ENGINEERING MECHANICS,2024
Texas A&M University-College Station,MEEN,260,MECHANICAL MEASUREMENTS,2024
Texas A&M University-College Station,MEEN,285,DIRECTED STUDIES,2024
Texas A&M University-College Station,MEEN,305,SOLID MECHANICS,2024
Texas A&M University-College Station,MEEN,210,GEOMETRIC MODELING,2024
Texas A&M University-College Station,MEEN,357,ENGR ANALYSIS FOR MECH,2024
Texas A&M University-College Station,MEEN,360,MTLS & MFG SELECT IN DSN,2024
Texas A&M University-College Station,MEEN,361,MTLS & MFG IN DESIGN LAB,2024
Texas A&M University-College Station,MEEN,363,DYNAMICS AND VIBRATIONS,2024
Texas A&M University-College Station,MEEN,345,FLUID MECHANICS LAB,2024
Texas A&M University-College Station,MEEN,344,FLUID MECHANICS,2024
Texas A&M University-College Station,MEEN,696,BIO INSPIRED DESIGN,2024
Texas A&M University-College Station,MEFB,450,SOCIAL STUDIES MTHD MIDG,2024
Texas A&M University-College Station,MEFB,452,CURR & INSTR FOR MIDG GRADES,2024
Texas A&M University-College Station,MEEN,605,GAS DYNAMICS,2024
Texas A&M University-College Station,MEEN,612,MECH OF ROBOT MANIP,2024
Texas A&M University-College Station,MEEN,632,ADV COMPUTER-AIDED ENGR,2024
Texas A&M University-College Station,MEEN,634,MECHATRON SYS DYN&MOD,2024
Texas A&M University-College Station,MEEN,645,MECHANICS OF COMPLIANT MATLS,2024
Texas A&M University-College Station,MEEN,602,MODELING AND ANALYSIS MECH SYS,2024
Texas A&M University-College Station,MEEN,497,INNOV MINDSET DESIGN & RES,2024
Texas A&M University-College Station,MEEN,686,COMPOSITES PROCESSING,2024
Texas A&M University-College Station,MEEN,688,ADVANCED SOLID MECHANICS,2024
Texas A&M University-College Station,MEEN,689,SPECIAL TOPICS IN,2024
Texas A&M University-College Station,MEFB,470,SCIENCE METHODS IN MIDG,2024
Texas A&M University-College Station,MEEN,667,MECHATRONICS,2024
Texas A&M University-College Station,MEEN,669,ALTERNATIVE ENERGY CONVERSION,2024
Texas A&M University-College Station,MEEN,680,OPT TECHNIQUES ENGINEERS,2024
Texas A&M University-College Station,HIST,101,WESTERN CIV TO 1660,2024
Texas A&M University-College Station,HIST,103,WORLD HIST TO 1500,2024
Texas A&M University-College Station,HIST,104,WORLD HIST SINCE 1500,2024
Texas A&M University-College Station,HIST,105,HISTORY OF THE U S,2024
Texas A&M University-College Station,GLST,201,INTRO TO GLOBAL STUDIES,2024
Texas A&M University-College Station,GLST,401,CITY & GLOBAL CONTEXTS,2024
Texas A&M University-College Station,GLST,410,GENDER & GLOBALIZATION,2024
Texas A&M University-College Station,GLST,475,"FILM, PROPAGANDA, & DISSIDENCE",2024
Texas A&M University-College Station,HISP,262,INTRO LATINX LIT STUDIES,2024
Texas A&M University-College Station,HISP,362,LATINO/A LITERATURE,2024
Texas A&M University-College Station,HISP,363,BORDERLANDS US & MEX,2024
Texas A&M University-College Station,HISP,491,RESEARCH,2024
Texas A&M University-College Station,HISP,672,HISP FILM & PERFRMC ARTS,2024
Texas A&M University-College Station,HIST,230,AM MIL HIST 1609-PRES,2024
Texas A&M University-College Station,HIST,232,HIST AMERICAN SEAPOWER,2024
Texas A&M University-College Station,HIST,240,EMPIRES OF FOOD,2024
Texas A&M University-College Station,HIST,258,AMERICAN INDIAN HISTORY,2024
Texas A&M University-College Station,HIST,280,HISTORIAN'S CRAFT,2024
Texas A&M University-College Station,HIST,300,BLACKS IN US 1607-1877,2024
Texas A&M University-College Station,HIST,307,LATINX HISTORY,2024
Texas A&M University-College Station,HIST,308,AMERICAN INDIAN US SOUTH,2024
Texas A&M University-College Station,HIST,319,IMMIGRATION AND ETHNIC,2024
Texas A&M University-College Station,HIST,342,LATIN AMER SINCE 1810,2024
Texas A&M University-College Station,HIST,225,REVOLUTIONARY AMERICA,2024
Texas A&M University-College Station,HIST,222,HIST OF CHRISTIANITY II,2024
Texas A&M University-College Station,HIST,106,HISTORY OF THE U S,2024
Texas A&M University-College Station,GERM,334,GERMAN DRAMA,2024
Texas A&M University-College Station,HIST,201,INTRO PUBLIC HISTORY,2024
Texas A&M University-College Station,HIST,210,INTRO TO RUSSIAN HISTORY,2024
Texas A&M University-College Station,HIST,220,HIST OF CHRISTIANITY,2024
Texas A&M University-College Station,HIST,221,HISTORY OF ISLAM,2024
Texas A&M University-College Station,HIST,348,MODERN MIDDLE EAST,2024
Texas A&M University-College Station,GERM,310,COMPOSITION,2024
Texas A&M University-College Station,GERM,201,INTERMEDIATE GERMAN I,2024
Texas A&M University-College Station,GEOL,622,STRATIGRAPHY,2024
Texas A&M University-College Station,GEOL,617,INTRO PETROLEUM INDUSTRY,2024
Texas A&M University-College Station,GEOL,410,HYDROGEOLOGY,2024
Texas A&M University-College Station,GEOL,416,PETRO SYS ANLY & BASIN MODLG,2024
Texas A&M University-College Station,GEOL,420,ENVIRONMENTAL GEOLOGY,2024
Texas A&M University-College Station,GEOL,440,ENGINEERING GEOLOGY,2024
Texas A&M University-College Station,GEOL,450,GEOLOGY SENIOR PROJECT,2024
Texas A&M University-College Station,GEOL,491,RESEARCH,2024
Texas A&M University-College Station,GEOS,205,ENV GEOS CORNERSTONE,2024
Texas A&M University-College Station,GEOS,405,ENVIRONMENTAL GEOSCIENCE,2024
Texas A&M University-College Station,GEOS,430,GLOBAL SCI POLICY MAKING,2024
Texas A&M University-College Station,GERM,101,BEGINNING GERMAN I,2024
Texas A&M University-College Station,GERM,102,BEGINNING GERMAN II,2024
Texas A&M University-College Station,GEOS,105,INTRO ENVIRON GEOSCIENCE,2024
Texas A&M University-College Station,GEOP,341,FUNDAMENTALS OF GEOPHYSICS,2024
Texas A&M University-College Station,GERM,202,INTERMEDIATE GERMAN II,2024
Texas A&M University-College Station,GEOP,421,SEISMOLOGY,2024
Texas A&M University-College Station,GEOP,491,RESEARCH,2024
Texas A&M University-College Station,GEOP,628,BASIN ARCHITECTURE,2024
Texas A&M University-College Station,GEOP,475,INT OF GRAV &MAG FIELD,2024
Texas A&M University-College Station,GEOL,404,GEOLOGY OF PETROLEUM,2024
Texas A&M University-College Station,HIST,352,MODERN EAST ASIA,2024
Texas A&M University-College Station,HIST,359,AMER ENVIRONMENT HIST,2024
Texas A&M University-College Station,HMGT,210,DATA DRIVEN DEC MAKING IN HMGT,2024
Texas A&M University-College Station,HMGT,211,PLAN IMPLEMENT EVENTS PROGRAMS,2024
Texas A&M University-College Station,HMGT,223,MANAGING HOSP & TOUR ORGS,2024
Texas A&M University-College Station,HMGT,301,RECREATION IN AMERICAN CULTURE,2024
Texas A&M University-College Station,HMGT,302,APPLIC TOURISM PRINCIPLES,2024
Texas A&M University-College Station,HMGT,312,MANAGING HUMAN CAPITAL HMGT,2024
Texas A&M University-College Station,HMGT,314,SERVICE QUALITY IN HMGT,2024
Texas A&M University-College Station,HMGT,319,EVENT MGT SPECIALIZED CONTEXTS,2024
Texas A&M University-College Station,HMGT,320,EVENT MANAGEMENT & OPERATIONS,2024
Texas A&M University-College Station,HMGT,331,MKTG DIGITAL AGE HOSP & TOUR,2024
Texas A&M University-College Station,HMGT,340,GLOBAL COMM DIVERSE POP HMGT,2024
Texas A&M University-College Station,HMGT,352,HOTEL RESORT OPERATIONS,2024
Texas A&M University-College Station,HMGT,207,INTERP NATURAL & CULTURAL RES,2024
Texas A&M University-College Station,HMGT,201,FOUN HOSP HOTEL MGMT TOUR,2024
Texas A&M University-College Station,HLTH,482,GRANT WRITING IN HLTH,2024
Texas A&M University-College Station,HLTH,484,COMMUNITY HEALTH INTERNSHIP,2024
Texas A&M University-College Station,HMGT,353,FOOD & BEVERAGE MGMT,2024
Texas A&M University-College Station,HMGT,384,JUNIOR INTERNSHIP,2024
Texas A&M University-College Station,HMGT,401,ENTREPR HOSPIT TOUR & EVENTS,2024
Texas A&M University-College Station,HMGT,424,EVENT MANAGEMENT CAPSTONE,2024
Texas A&M University-College Station,HMGT,426,SUSTAINABLE TOURISM,2024
Texas A&M University-College Station,HMGT,450,FINANCING HMGT SERVICES,2024
Texas A&M University-College Station,HMGT,452,STRAT MGMT HOSP & TOUR,2024
Texas A&M University-College Station,HMGT,467,SEMINAR VISITOR ECONOMY,2024
Texas A&M University-College Station,HMGT,476,LDRSHP FOR OUTDOOR REC,2024
Texas A&M University-College Station,HMGT,481,SEMINAR,2024
Texas A&M University-College Station,HMGT,484,INTERNSHIP,2024
Texas A&M University-College Station,HLTH,481,SEMINAR IN ALLIED HEALTH,2024
Texas A&M University-College Station,HMGT,485,DIRECTED STUDIES,2024
Texas A&M University-College Station,HIST,357,OUT OF AFRICA DIASPORA,2024
Texas A&M University-College Station,HIST,646,RDG WAR AND SOCIETY,2024
Texas A&M University-College Station,HIST,631,RDG SEM IN U S HIST,2024
Texas A&M University-College Station,HIST,628,HISTORIOGRAPHY,2024
Texas A&M University-College Station,HIST,362,HISTORY OF SCIENCE,2024
Texas A&M University-College Station,HIST,370,CIVIL WAR & RECON,2024
Texas A&M University-College Station,HIST,374,U S AFTER WORLD WAR II,2024
Texas A&M University-College Station,HIST,406,ERA OF FRNCH REV & NAP,2024
Texas A&M University-College Station,HIST,427,THE ROMAN REPUBLIC,2024
Texas A&M University-College Station,HIST,433,DIGITAL HUM THEORY & PRACTICE,2024
Texas A&M University-College Station,HIST,447,LAW & SOCIETY US RECONSTRUCT,2024
Texas A&M University-College Station,HIST,453,THE AMERICAN WEST,2024
Texas A&M University-College Station,HIST,458,HIST OF CHLDHD & FAM IN AMER,2024
Texas A&M University-College Station,HIST,463,AMER FOR RELATIONS SINCE 1913,2024
Texas A&M University-College Station,HIST,471,SRVY WORLD HIST ELEM EDUC CERT,2024
Texas A&M University-College Station,HIST,474,TPCS HIST ETHNIC CONFLICT,2024
Texas A&M University-College Station,HIST,481,SEMINAR IN HISTORY,2024
Texas A&M University-College Station,HIST,485,DIRECTED STUDIES,2024
Texas A&M University-College Station,HIST,497,INDEPENDENT HONORS STD,2024
Texas A&M University-College Station,HLTH,210,INTRO TO THE DISCIPLNE,2024
Texas A&M University-College Station,HLTH,342,HUMAN SEXUALITY,2024
Texas A&M University-College Station,HLTH,353,DRUGS & SOCIETY,2024
Texas A&M University-College Station,HLTH,354,MED TERM FOR HLTH PROF,2024
Texas A&M University-College Station,HLTH,403,CONSUMER HEALTH,2024
Texas A&M University-College Station,HLTH,405,RURAL HEALTH,2024
Texas A&M University-College Station,HLTH,410,WORKSITE HLTH PROMOTION,2024
Texas A&M University-College Station,HLTH,415,HEALTH ED METHODOLOGY,2024
Texas A&M University-College Station,HLTH,425,HLTH PROGRAM EVALUATION,2024
Texas A&M University-College Station,HLTH,429,ENVIRONMENTAL HEALTH,2024
Texas A&M University-College Station,HLTH,440,CON ISS COMM HLTH INTERN,2024
Texas A&M University-College Station,HLTH,335,HUMAN DISEASES,2024
Texas A&M University-College Station,HLTH,222,CONCEPTS IN PEER HLTH EDU,2024
Texas A&M University-College Station,HLTH,231,HEALTHY LIFESTYLES,2024
Texas A&M University-College Station,HLTH,236,INTRO HLTH DISPAR & DIVERSITY,2024
Texas A&M University-College Station,HLTH,240,COMP TECH IN HLTH/KINE,2024
Texas A&M University-College Station,HLTH,331,COMMUNITY HEALTH,2024
Texas A&M University-College Station,HLTH,333,SPIRITUALITY AND HEALTH,2024
Texas A&M University-College Station,HLTH,334,WOMENS HEALTH,2024
Texas A&M University-College Station,GEOL,360,ANALYZING DATA IN GEOLOGY,2024
Texas A&M University-College Station,GENE,302,PRINCIPLES OF GENETICS,2024
Texas A&M University-College Station,GENE,303,FUNDAMENTALS OF GENETICS,2024
Texas A&M University-College Station,GENE,310,PRINCIPLES OF HEREDITY,2024
Texas A&M University-College Station,GENE,312,COMPREHENSIVE GENETICS LAB,2024
Texas A&M University-College Station,GENE,314,PRINCIPLES OF GENETICS LAB,2024
Texas A&M University-College Station,GENE,301,COMPREHENSIVE GENETICS,2024
Texas A&M University-College Station,GENE,101,PERSPECTIVES IN BICH AND GENE,2024
Texas A&M University-College Station,GENE,405,MAMMALIAN GENETICS,2024
Texas A&M University-College Station,GENE,406,BACTERIAL GENETICS,2024
Texas A&M University-College Station,GENE,491,RESEARCH,2024
Texas A&M University-College Station,GENE,603,GENETICS,2024
Texas A&M University-College Station,GENE,419,CMPTL TECH EVOL ANALY,2024
Texas A&M University-College Station,GENE,431,MOLECULAR GENETICS,2024
Texas A&M University-College Station,GENE,432,MOLECULAR GENETICS LAB,2024
Texas A&M University-College Station,FIVS,422,CSI,2024
Texas A&M University-College Station,FIVS,431,SCI FORENSIC ENTOMOLOGY,2024
Texas A&M University-College Station,FIVS,440,FORENSIC COMMUNICATIONS,2024
Texas A&M University-College Station,FIVS,481,SEMINAR,2024
Texas A&M University-College Station,FIVS,484,INTERNSHIP,2024
Texas A&M University-College Station,FIVS,491,RESEARCH,2024
Texas A&M University-College Station,FREN,101,BEGINNING FRENCH I,2024
Texas A&M University-College Station,FREN,102,BEGINNING FRENCH II,2024
Texas A&M University-College Station,FIVS,420,CONTROLLED SUBSTANCES,2024
Texas A&M University-College Station,FIVS,282,OCCUP & PROFESS DEVELOP,2024
Texas A&M University-College Station,FIVS,291,RESEARCH,2024
Texas A&M University-College Station,FIVS,308,FORENSIC IMPL INHERITANCE,2024
Texas A&M University-College Station,FIVS,316,BIOTECHNOLOGY & FORENSIC,2024
Texas A&M University-College Station,FIVS,401,FORENSIC SOIL SCIENCE,2024
Texas A&M University-College Station,FIVS,405,APP DIG FORENSICS & INC RESP,2024
Texas A&M University-College Station,FREN,201,INTERMEDIATE FRENCH I,2024
Texas A&M University-College Station,FSTC,327,FOOD BACTERIOLOGY,2024
Texas A&M University-College Station,FSTC,457,HACCP SYSTEMS,2024
Texas A&M University-College Station,FSTC,470,QUALITY ASSURANCE FOOD IND,2024
Texas A&M University-College Station,FSTC,481,SEMINAR,2024
Texas A&M University-College Station,FSTC,485,DIRECTED STUDIES,2024
Texas A&M University-College Station,FSTC,491,RESEARCH,2024
